NOJIT_1;4;2;2;931;20;520;
NOJIT_2;4;2;2;1668;24;693;
NOJIT_2;4;2;2;1103;21;693;
JIT_1;4;2;4;2104;29;487;
JIT_1;4;2;4;1155;21;487;
JIT_2;4;2;4;1204;25;487;
JIT_2;4;2;4;1045;25;487;
NOJIT_1;4;2;4;2763;51;1269;
NOJIT_1;4;2;4;1132;29;664;
NOJIT_2;4;2;4;2132;31;797;
NOJIT_2;4;2;4;1161;30;797;
JIT_1;4;2;8;2548;33;624;
JIT_1;4;2;8;1068;22;624;
JIT_2;4;2;8;1277;23;625;
JIT_2;4;2;8;1184;25;625;
NOJIT_1;4;2;8;2529;59;1557;
NOJIT_1;4;2;8;1129;30;952;
NOJIT_2;4;2;8;1801;26;901;
NOJIT_2;4;2;8;1183;28;901;
JIT_1;4;2;16;4051;44;841;
JIT_1;4;2;16;1815;40;841;
JIT_2;4;2;16;2388;47;921;
JIT_2;4;2;16;1429;44;921;
NOJIT_1;4;2;16;2857;80;2133;
NOJIT_1;4;2;16;1449;47;1528;
NOJIT_2;4;2;16;2377;53;1109;
NOJIT_2;4;2;16;1502;52;1109;
JIT_1;4;2;32;4204;55;1105;
JIT_1;4;2;32;1566;51;1105;
JIT_2;4;2;32;1919;53;1431;
JIT_2;4;2;32;1663;61;1431;
NOJIT_1;4;2;32;4573;117;3285;
NOJIT_1;4;2;32;1913;51;2680;
NOJIT_2;4;2;32;2180;54;1525;
NOJIT_2;4;2;32;1352;50;1525;
JIT_1;4;2;64;3229;78;1745;
JIT_1;4;2;64;1852;75;1745;
JIT_2;4;2;64;5770;79;2276;
JIT_2;4;2;64;4136;73;2276;
NOJIT_1;4;2;64;3823;99;5589;
NOJIT_1;4;2;64;2850;81;4984;
NOJIT_2;4;2;64;2695;74;2357;
NOJIT_2;4;2;64;1714;74;2357;
JIT_1;4;2;128;5265;125;3023;
JIT_1;4;2;128;2297;124;3023;
JIT_2;4;2;128;3414;129;3891;
JIT_2;4;2;128;2889;128;3891;
NOJIT_1;4;2;128;5453;172;10197;
NOJIT_1;4;2;128;4263;123;9592;
NOJIT_2;4;2;128;3534;129;4021;
NOJIT_2;4;2;128;2668;127;4021;
JIT_1;8;2;1;2286;35;423;
JIT_1;8;2;1;1014;21;423;
JIT_2;8;2;1;1081;32;423;
JIT_2;8;2;1;915;19;423;
NOJIT_1;8;2;1;2876;59;1105;
NOJIT_1;8;2;1;951;24;500;
NOJIT_2;8;2;1;2049;28;725;
NOJIT_2;8;2;1;1201;27;725;
JIT_1;8;2;2;2807;31;495;
JIT_1;8;2;2;1114;19;495;
JIT_2;8;2;2;1193;28;495;
JIT_2;8;2;2;1049;22;495;
NOJIT_1;8;2;2;2508;54;1229;
NOJIT_1;8;2;2;1134;32;624;
NOJIT_2;8;2;2;2034;29;981;
NOJIT_2;8;2;2;1265;28;981;
JIT_1;8;2;4;2783;29;634;
JIT_1;8;2;4;1305;30;634;
JIT_2;8;2;4;1250;36;635;
JIT_2;8;2;4;1233;31;635;
NOJIT_1;8;2;4;2700;73;1477;
NOJIT_1;8;2;4;1424;33;872;
NOJIT_2;8;2;4;2208;27;1189;
NOJIT_2;8;2;4;1367;34;1189;
JIT_1;8;2;8;3624;40;937;
JIT_1;8;2;8;1292;31;937;
JIT_2;8;2;8;1583;38;954;
JIT_2;8;2;8;1173;29;954;
NOJIT_1;8;2;8;2696;67;1973;
NOJIT_1;8;2;8;1375;34;1368;
NOJIT_2;8;2;8;2235;35;1397;
NOJIT_2;8;2;8;1407;35;1397;
JIT_1;8;2;16;3748;71;1494;
JIT_1;8;2;16;1786;64;1494;
JIT_2;8;2;16;2546;64;1465;
JIT_2;8;2;16;1769;65;1465;
NOJIT_1;8;2;16;3307;92;2965;
NOJIT_1;8;2;16;1986;61;2360;
NOJIT_2;8;2;16;3423;79;1813;
NOJIT_2;8;2;16;1537;66;1813;
JIT_1;8;2;32;5286;74;2614;
JIT_1;8;2;32;2140;69;2614;
JIT_2;8;2;32;2896;65;2487;
JIT_2;8;2;32;2169;67;2487;
NOJIT_1;8;2;32;3868;119;4949;
NOJIT_1;8;2;32;2564;70;4344;
NOJIT_2;8;2;32;2503;78;2645;
NOJIT_2;8;2;32;1765;69;2645;
JIT_1;8;2;64;5853;117;4854;
JIT_1;8;2;64;3274;114;4854;
JIT_2;8;2;64;10271;117;4218;
JIT_2;8;2;64;6954;102;4218;
NOJIT_1;8;2;64;5628;146;8917;
NOJIT_1;8;2;64;4117;118;8312;
NOJIT_2;8;2;64;3312;112;4309;
NOJIT_2;8;2;64;2617;115;4309;
JIT_1;8;2;128;11237;201;9335;
JIT_1;8;2;128;5352;196;9334;
JIT_2;8;2;128;6606;197;7451;
JIT_2;8;2;128;4802;194;7451;
NOJIT_1;8;2;128;8027;252;16853;
NOJIT_1;8;2;128;6958;196;16248;
NOJIT_2;8;2;128;5005;193;7637;
NOJIT_2;8;2;128;4042;191;7637;
JIT_1;16;2;1;2825;39;511;
JIT_1;16;2;1;1109;39;511;
JIT_2;16;2;1;1314;37;511;
JIT_2;16;2;1;1183;34;511;
NOJIT_1;16;2;1;5054;80;1209;
NOJIT_1;16;2;1;1024;39;604;
NOJIT_2;16;2;1;1629;42;1045;
NOJIT_2;16;2;1;1378;46;1045;
JIT_1;16;2;2;2852;44;685;
JIT_1;16;2;2;1295;39;685;
JIT_2;16;2;2;2492;39;652;
JIT_2;16;2;2;1173;40;652;
NOJIT_1;16;2;2;2766;75;1437;
NOJIT_1;16;2;2;1238;43;832;
NOJIT_2;16;2;2;2082;37;1557;
NOJIT_2;16;2;2;1481;48;1557;
JIT_1;16;2;4;2817;49;992;
JIT_1;16;2;4;1555;45;992;
JIT_2;16;2;4;1571;48;1022;
JIT_2;16;2;4;1574;53;1022;
NOJIT_1;16;2;4;3619;84;1893;
NOJIT_1;16;2;4;1589;56;1288;
NOJIT_2;16;2;4;2689;50;1973;
NOJIT_2;16;2;4;1668;52;1973;
JIT_1;16;2;8;3974;69;1580;
JIT_1;16;2;8;1853;64;1580;
JIT_2;16;2;8;1897;58;1530;
JIT_2;16;2;8;1609;62;1530;
NOJIT_1;16;2;8;3478;104;2805;
NOJIT_1;16;2;8;1804;57;2200;
NOJIT_2;16;2;8;2682;57;2389;
NOJIT_2;16;2;8;1754;59;2389;
JIT_1;16;2;16;6129;89;2756;
JIT_1;16;2;16;2626;90;2756;
JIT_2;16;2;16;2650;88;2553;
JIT_2;16;2;16;2362;91;2553;
NOJIT_1;16;2;16;3721;113;4629;
NOJIT_1;16;2;16;2706;85;4024;
NOJIT_2;16;2;16;3115;93;3221;
NOJIT_2;16;2;16;2227;93;3221;
JIT_1;16;2;32;6392;115;5108;
JIT_1;16;2;32;3662;118;5108;
JIT_2;16;2;32;28377;117;4599;
JIT_2;16;2;32;3432;115;4599;
NOJIT_1;16;2;32;5415;167;8277;
NOJIT_1;16;2;32;4294;118;7672;
NOJIT_2;16;2;32;3684;124;4885;
NOJIT_2;16;2;32;2789;119;4885;
JIT_1;16;2;64;9985;190;9812;
JIT_1;16;2;64;6295;198;9812;
JIT_2;16;2;64;11827;193;8135;
JIT_2;16;2;64;9485;188;8135;
NOJIT_1;16;2;64;8762;238;15573;
NOJIT_1;16;2;64;7008;187;14968;
NOJIT_2;16;2;64;4563;189;8213;
NOJIT_2;16;2;64;4191;192;8213;
JIT_1;16;2;128;17361;337;19220;
JIT_1;16;2;128;10399;339;19220;
JIT_2;16;2;128;11736;356;14577;
JIT_2;16;2;128;7664;344;14577;
NOJIT_1;16;2;128;14317;386;30165;
NOJIT_1;16;2;128;12457;331;29560;
NOJIT_2;16;2;128;7505;343;14869;
NOJIT_2;16;2;128;6861;344;14869;
JIT_1;32;2;1;3240;54;723;
JIT_1;32;2;1;1416;54;723;
JIT_2;32;2;1;1627;56;724;
JIT_2;32;2;1;1338;57;724;
NOJIT_1;32;2;1;2847;91;1417;
NOJIT_1;32;2;1;1370;55;812;
NOJIT_2;32;2;1;2249;49;1685;
NOJIT_2;32;2;1;1622;47;1685;
JIT_1;32;2;2;4196;63;1082;
JIT_1;32;2;2;1381;51;1082;
JIT_2;32;2;2;1713;48;1033;
JIT_2;32;2;2;1358;54;1033;
NOJIT_1;32;2;2;3093;87;1853;
NOJIT_1;32;2;2;1704;57;1248;
NOJIT_2;32;2;2;2192;57;2709;
NOJIT_2;32;2;2;1738;53;2709;
JIT_1;32;2;4;3759;71;1714;
JIT_1;32;2;4;2105;62;1714;
JIT_2;32;2;4;1913;62;1662;
JIT_2;32;2;4;1877;55;1662;
NOJIT_1;32;2;4;3193;90;2725;
NOJIT_1;32;2;4;1848;61;2120;
NOJIT_2;32;2;4;2422;60;3541;
NOJIT_2;32;2;4;2075;60;3541;
JIT_1;32;2;8;4509;88;2978;
JIT_1;32;2;8;2755;77;2978;
JIT_2;32;2;8;2409;85;2682;
JIT_2;32;2;8;2111;82;2682;
NOJIT_1;32;2;8;4106;129;4469;
NOJIT_1;32;2;8;2521;85;3864;
NOJIT_2;32;2;8;2999;81;4373;
NOJIT_2;32;2;8;2270;88;4373;
JIT_1;32;2;16;6832;136;5506;
JIT_1;32;2;16;4191;135;5506;
JIT_2;32;2;16;4626;132;4729;
JIT_2;32;2;16;3614;130;4729;
NOJIT_1;32;2;16;6035;164;7957;
NOJIT_1;32;2;16;4548;129;7352;
NOJIT_2;32;2;16;3923;135;6037;
NOJIT_2;32;2;16;2915;131;6037;
JIT_1;32;2;32;14215;191;10562;
JIT_1;32;2;32;7265;189;10562;
JIT_2;32;2;32;5895;189;8823;
JIT_2;32;2;32;5391;187;8823;
NOJIT_1;32;2;32;9056;247;14933;
NOJIT_1;32;2;32;7252;185;14328;
NOJIT_2;32;2;32;5152;192;9365;
NOJIT_2;32;2;32;4105;190;9365;
JIT_1;32;2;64;19098;334;20674;
JIT_1;32;2;64;12042;336;20674;
JIT_2;32;2;64;9003;337;16058;
JIT_2;32;2;64;6994;331;16058;
NOJIT_1;32;2;64;14200;391;28885;
NOJIT_1;32;2;64;12711;337;28280;
NOJIT_2;32;2;64;7470;332;16021;
NOJIT_2;32;2;64;6708;331;16021;
JIT_1;32;2;128;40546;847;40898;
JIT_1;32;2;128;23017;871;40898;
JIT_2;32;2;128;16624;964;29240;
JIT_2;32;2;128;12857;965;29240;
NOJIT_1;32;2;128;26029;972;56789;
NOJIT_1;32;2;128;24836;904;56184;
NOJIT_2;32;2;128;14089;963;29333;
NOJIT_2;32;2;128;13363;973;29333;
JIT_1;64;2;1;3739;80;1207;
JIT_1;64;2;1;1566;70;1207;
JIT_2;64;2;1;2432;83;1208;
JIT_2;64;2;1;1516;79;1208;
NOJIT_1;64;2;1;2925;111;1833;
NOJIT_1;64;2;1;1640;81;1228;
NOJIT_2;64;2;1;2263;77;2965;
NOJIT_2;64;2;1;2087;74;2965;
JIT_1;64;2;2;4904;81;2045;
JIT_1;64;2;2;1924;81;2045;
JIT_2;64;2;2;2775;87;1705;
JIT_2;64;2;2;1615;75;1705;
NOJIT_1;64;2;2;3339;118;2685;
NOJIT_1;64;2;2;1915;85;2080;
NOJIT_2;64;2;2;3244;76;5013;
NOJIT_2;64;2;2;2376;78;5013;
JIT_1;64;2;4;5797;98;3777;
JIT_1;64;2;4;2815;79;3777;
JIT_2;64;2;4;2489;98;2942;
JIT_2;64;2;4;2218;87;2942;
NOJIT_1;64;2;4;4111;145;4389;
NOJIT_1;64;2;4;2835;101;3784;
NOJIT_2;64;2;4;3576;93;6677;
NOJIT_2;64;2;4;2762;95;6677;
JIT_1;64;2;8;8178;136;7241;
JIT_1;64;2;8;4678;134;7241;
JIT_2;64;2;8;5735;129;4986;
JIT_2;64;2;8;3219;132;4986;
NOJIT_1;64;2;8;5849;172;7797;
NOJIT_1;64;2;8;4310;134;7192;
NOJIT_2;64;2;8;4532;135;8341;
NOJIT_2;64;2;8;3573;132;8341;
JIT_1;64;2;16;14797;207;14166;
JIT_1;64;2;16;8319;206;14166;
JIT_2;64;2;16;6758;217;9081;
JIT_2;64;2;16;5546;219;9081;
NOJIT_1;64;2;16;9565;258;14613;
NOJIT_1;64;2;16;7957;208;14008;
NOJIT_2;64;2;16;5657;219;11669;
NOJIT_2;64;2;16;4751;217;11669;
JIT_1;64;2;32;21288;352;27887;
JIT_1;64;2;32;14310;347;27887;
JIT_2;64;2;32;11309;344;17271;
JIT_2;64;2;32;9887;344;17271;
NOJIT_1;64;2;32;16370;411;28245;
NOJIT_1;64;2;32;14939;338;27640;
NOJIT_2;64;2;32;8461;337;18325;
NOJIT_2;64;2;32;7056;346;18325;
JIT_1;64;2;64;39350;991;55407;
JIT_1;64;2;64;27907;988;55407;
JIT_2;64;2;64;17256;1000;31738;
JIT_2;64;2;64;12724;977;31738;
NOJIT_1;64;2;64;30908;1078;55509;
NOJIT_1;64;2;64;29657;1011;54904;
NOJIT_2;64;2;64;13362;990;31637;
NOJIT_2;64;2;64;12810;1004;31637;
JIT_1;64;2;128;79809;2208;110460;
JIT_1;64;2;128;52834;2206;110460;
JIT_2;64;2;128;29564;2158;58104;
JIT_2;64;2;128;24336;2149;58104;
NOJIT_1;64;2;128;54666;2276;110037;
NOJIT_1;64;2;128;52989;2217;109432;
NOJIT_2;64;2;128;25523;2155;58261;
NOJIT_2;64;2;128;24433;2158;58261;
JIT_1;128;2;1;4823;133;2036;
JIT_1;128;2;1;2223;138;2036;
JIT_2;128;2;1;2618;143;2037;
JIT_2;128;2;1;2129;138;2037;
NOJIT_1;128;2;1;3643;174;2665;
NOJIT_1;128;2;1;2251;142;2060;
NOJIT_2;128;2;1;3740;142;5525;
NOJIT_2;128;2;1;3465;146;5525;
JIT_1;128;2;2;6110;147;3700;
JIT_1;128;2;2;3062;145;3700;
JIT_2;128;2;2;2611;140;3062;
JIT_2;128;2;2;2604;141;3062;
NOJIT_1;128;2;2;4280;194;4349;
NOJIT_1;128;2;2;2948;143;3744;
NOJIT_2;128;2;2;4393;139;9621;
NOJIT_2;128;2;2;3809;141;9621;
JIT_1;128;2;4;7826;169;7084;
JIT_1;128;2;4;4732;168;7084;
JIT_2;128;2;4;4261;171;5499;
JIT_2;128;2;4;3682;167;5499;
NOJIT_1;128;2;4;5917;215;7717;
NOJIT_1;128;2;4;4785;172;7112;
NOJIT_2;128;2;4;5169;166;12949;
NOJIT_2;128;2;4;4531;167;12949;
JIT_1;128;2;8;15002;245;13852;
JIT_1;128;2;8;8592;238;13852;
JIT_2;128;2;8;8297;232;9591;
JIT_2;128;2;8;5458;235;9591;
NOJIT_1;128;2;8;10211;317;14453;
NOJIT_1;128;2;8;8288;246;13848;
NOJIT_2;128;2;8;7184;241;16277;
NOJIT_2;128;2;8;5881;244;16277;
JIT_1;128;2;16;21749;387;27388;
JIT_1;128;2;16;15285;392;27388;
JIT_2;128;2;16;11792;395;17782;
JIT_2;128;2;16;9427;386;17782;
NOJIT_1;128;2;16;16885;446;27925;
NOJIT_1;128;2;16;14918;388;27320;
NOJIT_2;128;2;16;9245;409;22933;
NOJIT_2;128;2;16;8484;410;22933;
JIT_1;128;2;32;43096;1134;54524;
JIT_1;128;2;32;28463;1142;54524;
JIT_2;128;2;32;21067;1082;34167;
JIT_2;128;2;32;18928;1074;34167;
NOJIT_1;128;2;32;29998;1204;54869;
NOJIT_1;128;2;32;28818;1149;54264;
NOJIT_2;128;2;32;14670;1111;36245;
NOJIT_2;128;2;32;13214;1104;36245;
JIT_1;128;2;64;74917;2343;108668;
JIT_1;128;2;64;56199;2317;108668;
JIT_2;128;2;64;31555;2237;63095;
JIT_2;128;2;64;24609;2236;63095;
NOJIT_1;128;2;64;57001;2397;108757;
NOJIT_1;128;2;64;55618;2347;108152;
NOJIT_2;128;2;64;24242;2228;62869;
NOJIT_2;128;2;64;23644;2225;62869;
JIT_1;128;2;128;198325;4377;216953;
JIT_1;128;2;128;112623;4361;216953;
JIT_2;128;2;128;54960;4287;115829;
JIT_2;128;2;128;46061;4285;115829;
NOJIT_1;128;2;128;114892;4428;216533;
NOJIT_1;128;2;128;114365;4367;215928;
NOJIT_2;128;2;128;47604;4291;116117;
NOJIT_2;128;2;128;46928;4291;116117;
JIT_1;1;4;1;1615;23;372;
JIT_1;1;4;1;862;18;372;
JIT_2;1;4;1;946;24;372;
JIT_2;1;4;1;869;25;372;
NOJIT_1;1;4;1;2802;42;1053;
NOJIT_1;1;4;1;976;31;448;
NOJIT_2;1;4;1;1622;31;523;
NOJIT_2;1;4;1;1070;22;523;
JIT_1;1;4;2;2080;20;388;
JIT_1;1;4;2;855;20;388;
JIT_2;1;4;2;1386;27;388;
JIT_2;1;4;2;785;23;388;
NOJIT_1;1;4;2;2407;60;1109;
NOJIT_1;1;4;2;1060;30;504;
NOJIT_2;1;4;2;1712;34;587;
NOJIT_2;1;4;2;1061;23;587;
JIT_1;1;4;4;2487;30;421;
JIT_1;1;4;4;975;20;421;
JIT_2;1;4;4;1008;26;420;
JIT_2;1;4;4;1185;29;420;
NOJIT_1;1;4;4;2525;55;1221;
NOJIT_1;1;4;4;1140;29;616;
NOJIT_2;1;4;4;2066;27;639;
NOJIT_2;1;4;4;1125;25;639;
JIT_1;1;4;8;2391;36;486;
JIT_1;1;4;8;1206;28;486;
JIT_2;1;4;8;1221;33;485;
JIT_2;1;4;8;1001;24;485;
NOJIT_1;1;4;8;2848;58;1445;
NOJIT_1;1;4;8;1052;30;840;
NOJIT_2;1;4;8;2069;31;691;
NOJIT_2;1;4;8;1024;27;691;
JIT_1;1;4;16;2847;44;640;
JIT_1;1;4;16;1434;43;640;
JIT_2;1;4;16;1759;46;625;
JIT_2;1;4;16;1032;36;625;
NOJIT_1;1;4;16;2490;88;1893;
NOJIT_1;1;4;16;1585;51;1288;
NOJIT_2;1;4;16;2169;49;795;
NOJIT_2;1;4;16;1323;51;795;
JIT_1;1;4;32;3502;53;896;
JIT_1;1;4;32;1489;45;896;
JIT_2;1;4;32;1675;54;881;
JIT_2;1;4;32;1350;42;881;
NOJIT_1;1;4;32;3057;78;2789;
NOJIT_1;1;4;32;1735;49;2184;
NOJIT_2;1;4;32;1848;53;1003;
NOJIT_2;1;4;32;1421;51;1003;
JIT_1;1;4;64;4198;71;1313;
JIT_1;1;4;64;2531;61;1313;
JIT_2;1;4;64;2860;69;1313;
JIT_2;1;4;64;2464;61;1313;
NOJIT_1;1;4;64;3328;104;4581;
NOJIT_1;1;4;64;2342;73;3976;
NOJIT_2;1;4;64;2202;77;1419;
NOJIT_2;1;4;64;1629;75;1419;
JIT_1;1;4;128;5381;108;2134;
JIT_1;1;4;128;2096;105;2134;
JIT_2;1;4;128;2930;108;2135;
JIT_2;1;4;128;1850;110;2135;
NOJIT_1;1;4;128;4507;160;8165;
NOJIT_1;1;4;128;3129;114;7560;
NOJIT_2;1;4;128;2636;109;2251;
NOJIT_2;1;4;128;1953;113;2251;
JIT_1;2;4;1;2464;26;389;
JIT_1;2;4;1;781;23;389;
JIT_2;2;4;1;1053;28;389;
JIT_2;2;4;1;892;27;389;
NOJIT_1;2;4;1;2192;68;1089;
NOJIT_1;2;4;1;993;29;484;
NOJIT_2;2;4;1;1761;27;603;
NOJIT_2;2;4;1;1166;24;603;
JIT_1;2;4;2;2623;27;423;
JIT_1;2;4;2;819;21;423;
JIT_2;2;4;2;1129;21;421;
JIT_2;2;4;2;799;24;421;
NOJIT_1;2;4;2;2489;56;1181;
NOJIT_1;2;4;2;1034;23;576;
NOJIT_2;2;4;2;2351;28;731;
NOJIT_2;2;4;2;1220;24;731;
JIT_1;2;4;4;2851;28;487;
JIT_1;2;4;4;1054;25;487;
JIT_2;2;4;4;1266;29;487;
JIT_2;2;4;4;1080;23;487;
NOJIT_1;2;4;4;3325;55;1365;
NOJIT_1;2;4;4;1185;30;760;
NOJIT_2;2;4;4;1713;26;835;
NOJIT_2;2;4;4;1009;25;835;
JIT_1;2;4;8;2649;35;637;
JIT_1;2;4;8;1007;29;637;
JIT_2;2;4;8;1246;29;638;
JIT_2;2;4;8;1002;28;638;
NOJIT_1;2;4;8;2729;67;1733;
NOJIT_1;2;4;8;1160;32;1128;
NOJIT_2;2;4;8;2006;30;939;
NOJIT_2;2;4;8;1310;32;939;
JIT_1;2;4;16;3258;51;893;
JIT_1;2;4;16;1522;48;893;
JIT_2;2;4;16;1889;56;894;
JIT_2;2;4;16;1520;50;894;
NOJIT_1;2;4;16;2953;92;2469;
NOJIT_1;2;4;16;1721;53;1864;
NOJIT_2;2;4;16;2353;54;1147;
NOJIT_2;2;4;16;1555;59;1147;
JIT_1;2;4;32;4179;58;1279;
JIT_1;2;4;32;2538;50;1279;
JIT_2;2;4;32;2409;55;1455;
JIT_2;2;4;32;1683;55;1455;
NOJIT_1;2;4;32;3927;92;3941;
NOJIT_1;2;4;32;1924;50;3336;
NOJIT_2;2;4;32;2484;51;1563;
NOJIT_2;2;4;32;1367;53;1563;
JIT_1;2;4;64;3543;77;2058;
JIT_1;2;4;64;2074;73;2058;
JIT_2;2;4;64;4721;75;2271;
JIT_2;2;4;64;4375;75;2271;
NOJIT_1;2;4;64;4354;120;6885;
NOJIT_1;2;4;64;2959;80;6280;
NOJIT_2;2;4;64;3295;74;2395;
NOJIT_2;2;4;64;1849;81;2395;
JIT_1;2;4;128;5479;129;3585;
JIT_1;2;4;128;2509;126;3585;
JIT_2;2;4;128;2941;127;3889;
JIT_2;2;4;128;2607;117;3889;
NOJIT_1;2;4;128;5922;170;12773;
NOJIT_1;2;4;128;4530;123;12168;
NOJIT_2;2;4;128;3349;127;4059;
NOJIT_2;2;4;128;2768;132;4059;
JIT_1;4;4;1;1721;26;423;
JIT_1;4;4;1;969;23;423;
JIT_2;4;4;1;1085;24;423;
JIT_2;4;4;1;846;21;423;
NOJIT_1;4;4;1;2322;57;1141;
NOJIT_1;4;4;1;1060;29;536;
NOJIT_2;4;4;1;1902;25;763;
NOJIT_2;4;4;1;1148;27;763;
JIT_1;4;4;2;1690;33;491;
JIT_1;4;4;2;979;21;491;
JIT_2;4;4;2;1224;27;491;
JIT_2;4;4;2;1116;23;491;
NOJIT_1;4;4;2;2676;71;1285;
NOJIT_1;4;4;2;1037;24;680;
NOJIT_2;4;4;2;2372;34;1019;
NOJIT_2;4;4;2;1285;34;1019;
JIT_1;4;4;4;2447;30;626;
JIT_1;4;4;4;1199;32;626;
JIT_2;4;4;4;1102;27;635;
JIT_2;4;4;4;913;31;635;
NOJIT_1;4;4;4;2702;59;1573;
NOJIT_1;4;4;4;1234;28;968;
NOJIT_2;4;4;4;2597;29;1227;
NOJIT_2;4;4;4;1324;30;1227;
JIT_1;4;4;8;3750;34;890;
JIT_1;4;4;8;1272;29;890;
JIT_2;4;4;8;1559;37;891;
JIT_2;4;4;8;1338;35;891;
NOJIT_1;4;4;8;2989;66;2149;
NOJIT_1;4;4;8;1525;26;1544;
NOJIT_2;4;4;8;2917;32;1435;
NOJIT_2;4;4;8;1500;36;1435;
JIT_1;4;4;16;3780;51;1319;
JIT_1;4;4;16;2454;49;1319;
JIT_2;4;4;16;2174;63;1547;
JIT_2;4;4;16;1753;54;1547;
NOJIT_1;4;4;16;3909;92;3301;
NOJIT_1;4;4;16;1956;62;2696;
NOJIT_2;4;4;16;2249;61;1851;
NOJIT_2;4;4;16;1787;64;1851;
JIT_1;4;4;32;3549;67;1849;
JIT_1;4;4;32;1773;67;1849;
JIT_2;4;4;32;2566;67;2511;
JIT_2;4;4;32;2274;62;2511;
NOJIT_1;4;4;32;3893;88;5605;
NOJIT_1;4;4;32;2773;66;5000;
NOJIT_2;4;4;32;3469;66;2683;
NOJIT_2;4;4;32;2087;65;2683;
JIT_1;4;4;64;5020;92;3129;
JIT_1;4;4;64;2415;97;3129;
JIT_2;4;4;64;11214;96;4196;
JIT_2;4;4;64;7145;100;4196;
NOJIT_1;4;4;64;5942;127;10213;
NOJIT_1;4;4;64;4382;93;9608;
NOJIT_2;4;4;64;3434;99;4347;
NOJIT_2;4;4;64;2425;89;4347;
JIT_1;4;4;128;7163;160;5683;
JIT_1;4;4;128;3391;159;5683;
JIT_2;4;4;128;7022;165;7426;
JIT_2;4;4;128;4490;159;7426;
NOJIT_1;4;4;128;8753;204;19429;
NOJIT_1;4;4;128;7321;168;18824;
NOJIT_2;4;4;128;5303;168;7675;
NOJIT_2;4;4;128;4079;159;7675;
JIT_1;8;4;1;2496;31;499;
JIT_1;8;4;1;1036;27;499;
JIT_2;8;4;1;1176;28;499;
JIT_2;8;4;1;1112;27;499;
NOJIT_1;8;4;1;2413;81;1245;
NOJIT_1;8;4;1;1168;37;640;
NOJIT_2;8;4;1;1658;35;1083;
NOJIT_2;8;4;1;1399;34;1083;
JIT_1;8;4;2;2800;32;629;
JIT_1;8;4;2;1245;24;629;
JIT_2;8;4;2;1376;29;637;
JIT_2;8;4;2;984;29;637;
NOJIT_1;8;4;2;2754;70;1493;
NOJIT_1;8;4;2;1154;31;888;
NOJIT_2;8;4;2;2358;34;1595;
NOJIT_2;8;4;2;1512;33;1595;
JIT_1;8;4;4;3054;41;900;
JIT_1;8;4;4;1349;31;900;
JIT_2;8;4;4;1527;37;901;
JIT_2;8;4;4;1329;37;901;
NOJIT_1;8;4;4;2978;69;1989;
NOJIT_1;8;4;4;1318;37;1384;
NOJIT_2;8;4;4;1938;35;2011;
NOJIT_2;8;4;4;1522;39;2011;
JIT_1;8;4;8;3686;44;1523;
JIT_1;8;4;8;1645;37;1523;
JIT_2;8;4;8;1829;39;1560;
JIT_2;8;4;8;1845;40;1560;
NOJIT_1;8;4;8;3133;67;2981;
NOJIT_1;8;4;8;1865;44;2376;
NOJIT_2;8;4;8;1830;35;2427;
NOJIT_2;8;4;8;1799;40;2427;
JIT_1;8;4;16;5201;75;2634;
JIT_1;8;4;16;2323;67;2634;
JIT_2;8;4;16;2656;71;2635;
JIT_2;8;4;16;1952;63;2635;
NOJIT_1;8;4;16;3856;91;4965;
NOJIT_1;8;4;16;2508;56;4360;
NOJIT_2;8;4;16;2839;74;3259;
NOJIT_2;8;4;16;2121;72;3259;
JIT_1;8;4;32;5443;84;4874;
JIT_1;8;4;32;3231;77;4874;
JIT_2;8;4;32;3618;90;4623;
JIT_2;8;4;32;3321;81;4623;
NOJIT_1;8;4;32;5383;124;8933;
NOJIT_1;8;4;32;3957;84;8328;
NOJIT_2;8;4;32;3605;85;4923;
NOJIT_2;8;4;32;2417;80;4923;
JIT_1;8;4;64;8846;131;9354;
JIT_1;8;4;64;5474;129;9354;
JIT_2;8;4;64;8273;146;8065;
JIT_2;8;4;64;7188;138;8065;
NOJIT_1;8;4;64;8278;176;16869;
NOJIT_1;8;4;64;6416;129;16264;
NOJIT_2;8;4;64;5177;128;8251;
NOJIT_2;8;4;64;3943;135;8251;
JIT_1;8;4;128;12744;227;18314;
JIT_1;8;4;128;9629;234;18314;
JIT_2;8;4;128;9633;236;14452;
JIT_2;8;4;128;6761;233;14452;
NOJIT_1;8;4;128;13386;274;32741;
NOJIT_1;8;4;128;11923;229;32136;
NOJIT_2;8;4;128;7659;230;14907;
NOJIT_2;8;4;128;6794;236;14907;
JIT_1;16;4;1;3023;50;675;
JIT_1;16;4;1;1282;52;675;
JIT_2;16;4;1;1597;56;676;
JIT_2;16;4;1;1215;47;676;
NOJIT_1;16;4;1;3277;92;1453;
NOJIT_1;16;4;1;1226;52;848;
NOJIT_2;16;4;1;2166;53;1723;
NOJIT_2;16;4;1;1566;54;1723;
JIT_1;16;4;2;3522;57;979;
JIT_1;16;4;2;1561;56;979;
JIT_2;16;4;2;1947;52;932;
JIT_2;16;4;2;1427;51;932;
NOJIT_1;16;4;2;3690;92;1909;
NOJIT_1;16;4;2;1537;56;1304;
NOJIT_2;16;4;2;2774;58;2747;
NOJIT_2;16;4;2;1868;59;2747;
