file;size;repeat;TOT_CYC;L1_CACHE_MISSES;TOT_INS
test_addition_static;64;10;13224;258;5560
test_addition_static;64;10;14196;259;5560
test_addition_static;64;10;13509;265;5560
test_addition_static;64;10;13509;251;5560
test_addition_static;64;10;14064;260;5560
test_addition_static;64;20;13908;265;6310
test_addition_static;64;20;14157;252;6310
test_addition_static;64;20;15282;279;6311
test_addition_static;64;20;13761;239;6310
test_addition_static;64;20;14035;261;6310
test_addition_static;64;20;13335;254;6310
test_addition_static;64;20;13736;261;6310
test_addition_static;64;20;13800;243;6310
test_addition_static;64;20;13804;248;6310
test_addition_static;64;20;13743;263;6310
test_addition_static;64;20;14005;261;6310
test_addition_static;64;20;14420;260;6311
test_addition_static;64;20;13491;237;6310
test_addition_static;64;20;13199;267;6310
test_addition_static;64;20;14806;256;6310
test_addition_static;64;20;13487;228;6310
test_addition_static;64;20;14541;251;6310
test_addition_static;64;20;13647;254;6310
test_addition_static;64;20;14501;252;6310
test_addition_static;64;20;14152;268;6310
test_addition_static;64;50;14730;253;8560
test_addition_static;64;50;15450;267;8561
test_addition_static;64;50;14598;254;8560
test_addition_static;64;50;14667;263;8560
test_addition_static;64;50;14478;252;8560
test_addition_static;64;50;15175;263;8561
test_addition_static;64;50;14656;257;8560
test_addition_static;64;50;14117;267;8560
test_addition_static;64;50;13869;247;8560
test_addition_static;64;50;14412;270;8560
test_addition_static;64;50;14636;266;8560
test_addition_static;64;50;14569;251;8560
test_addition_static;64;50;14138;244;8560
test_addition_static;64;50;15283;244;8560
test_addition_static;64;50;14984;258;8560
test_addition_static;64;50;14253;253;8560
test_addition_static;64;50;14251;246;8560
test_addition_static;64;50;14349;252;8566
test_addition_static;64;50;14610;247;8560
test_addition_static;64;50;15130;286;8561
test_addition_static;64;100;15172;246;12310
test_addition_static;64;100;16466;260;12311
test_addition_static;64;100;16299;275;12310
test_addition_static;64;100;15825;252;12310
test_addition_static;64;100;16630;266;12310
test_addition_static;64;100;16054;254;12310
test_addition_static;64;100;15679;246;12310
test_addition_static;64;100;15400;253;12310
test_addition_static;64;100;16249;244;12310
test_addition_static;64;100;17198;273;12311
test_addition_static;64;100;15901;240;12310
test_addition_static;64;100;15658;252;12310
test_addition_static;64;100;15753;251;12310
test_addition_static;64;100;15914;252;12310
test_addition_static;64;100;16895;270;12311
test_addition_static;64;100;15896;271;12310
test_addition_static;64;100;15728;261;12310
test_addition_static;64;100;16219;255;12310
test_addition_static;64;100;15661;257;12310
test_addition_static;64;100;15534;230;12310
test_addition_static;64;1000;38881;255;79810
test_addition_static;64;1000;39321;250;79810
test_addition_static;64;1000;39676;257;79810
test_addition_static;64;1000;39132;266;79810
test_addition_static;64;1000;40094;255;79810
test_addition_static;64;1000;39181;242;79810
test_addition_static;64;1000;39668;265;79810
test_addition_static;64;1000;39767;255;79810
test_addition_static;64;1000;39860;265;79810
test_addition_static;64;1000;38928;244;79810
test_addition_static;64;1000;40738;295;79810
test_addition_static;64;1000;39033;258;79810
test_addition_static;64;1000;39606;268;79810
test_addition_static;64;1000;39244;250;79810
test_addition_static;64;1000;39587;268;79810
test_addition_static;64;1000;39720;253;79810
test_addition_static;64;1000;39756;265;79810
test_addition_static;64;1000;39380;250;79810
test_addition_static;64;1000;39605;266;79810
test_addition_static;64;1000;39418;253;79810
test_addition_static;64;10000;278271;271;754811
test_addition_static;64;10000;273628;260;754810
test_addition_static;64;10000;278435;291;754811
test_addition_static;64;10000;273442;260;754810
test_addition_static;64;10000;274685;268;754811
test_addition_static;64;10000;273273;254;754810
test_addition_static;64;10000;273254;261;754810
test_addition_static;64;10000;274570;281;754811
test_addition_static;64;10000;273149;265;754810
test_addition_static;64;10000;273015;236;754810
test_addition_static;64;10000;273421;254;754810
test_addition_static;64;10000;273540;253;754810
test_addition_static;64;10000;273551;252;754810
test_addition_static;64;10000;273613;259;754810
test_addition_static;64;10000;273279;237;754810
test_addition_static;64;10000;273598;263;754810
test_addition_static;64;10000;273574;268;754810
test_addition_static;64;10000;273878;264;754810
test_addition_static;64;10000;273267;247;754810
test_addition_static;64;10000;273152;255;754810
test_addition_static;64;100000;2614414;255;7504811
test_addition_static;64;100000;2614051;255;7504810
test_addition_static;64;100000;2613017;266;7504810
test_addition_static;64;100000;2621810;269;7504811
test_addition_static;64;100000;2615136;296;7504812
test_addition_static;64;100000;2613068;252;7504810
test_addition_static;64;100000;2613192;275;7504810
test_addition_static;64;100000;2615117;266;7504812
test_addition_static;64;100000;2614788;274;7504811
test_addition_static;64;100000;2614319;271;7504811
test_addition_static;64;100000;2614674;272;7504811
test_addition_static;64;100000;2613439;269;7504810
test_addition_static;64;100000;2615017;261;7504812
test_addition_static;64;100000;2619133;273;7504812
test_addition_static;64;100000;2613193;259;7504810
test_addition_static;64;100000;2613441;249;7504810
test_addition_static;64;100000;2618898;263;7504812
test_addition_static;64;100000;2617648;277;7504812
test_addition_static;64;100000;2612951;257;7504810
test_addition_static;64;100000;2612731;254;7504810
addition_jit;1;10;34962;1534;10043
addition_jit;1;10;32727;1502;10043
addition_jit;1;10;33500;1528;10043
addition_jit;1;10;33316;1538;10043
addition_jit;1;10;30439;1534;10043
addition_jit;1;10;34018;1537;10043
addition_jit;1;10;36939;1515;10043
addition_jit;1;10;31639;1517;10043
addition_jit;1;10;34041;1539;10043
addition_jit;1;10;34930;1520;10043
addition_jit;1;10;31498;1510;10043
addition_jit;1;10;35448;1534;10043
addition_jit;1;10;35205;1512;10043
addition_jit;1;10;30364;1516;10043
addition_jit;1;10;37084;1501;10043
addition_jit;1;10;32034;1526;10043
addition_jit;1;10;32471;1538;10043
addition_jit;1;10;35926;1536;10043
addition_jit;1;10;37077;1544;10043
addition_jit;1;10;30867;1510;10043
addition_jit;1;20;36389;1512;10043
addition_jit;1;20;34467;1521;10043
addition_jit;1;20;32058;1521;10043
addition_jit;1;20;32885;1533;10043
addition_jit;1;20;35489;1508;10043
addition_jit;1;20;33222;1527;10043
addition_jit;1;20;33619;1516;10043
addition_jit;1;20;34667;1509;10043
addition_jit;1;20;33387;1521;10043
addition_jit;1;20;38638;1536;10043
addition_jit;1;20;35834;1508;10043
addition_jit;1;20;30457;1521;10043
addition_jit;1;20;34799;1527;10043
addition_jit;1;20;33156;1527;10043
addition_jit;1;20;32495;1516;10043
addition_jit;1;20;33118;1522;10043
addition_jit;1;20;32379;1520;10043
addition_jit;1;20;31364;1513;10043
addition_jit;1;20;34849;1510;10043
addition_jit;1;20;32463;1507;10043
addition_jit;1;50;31110;1517;10043
addition_jit;1;50;33126;1531;10043
addition_jit;1;50;34290;1522;10043
addition_jit;1;50;36358;1528;10043
addition_jit;1;50;34851;1529;10043
addition_jit;1;50;34418;1520;10043
addition_jit;1;50;34796;1522;10043
addition_jit;1;50;34871;1522;10043
addition_jit;1;50;36937;1535;10043
addition_jit;1;50;31419;1506;10043
addition_jit;1;50;36014;1519;10043
addition_jit;1;50;37106;1545;10043
addition_jit;1;50;30874;1527;10043
addition_jit;1;50;33542;1521;10043
addition_jit;1;50;33648;1525;10043
addition_jit;1;50;34618;1526;10043
addition_jit;1;50;34984;1547;10043
addition_jit;1;50;37904;1547;10043
addition_jit;1;50;33332;1532;10043
addition_jit;1;50;36191;1511;10043
addition_jit;1;100;36184;1526;10043
addition_jit;1;100;36188;1523;10043
addition_jit;1;100;37580;1530;10043
addition_jit;1;100;36005;1521;10043
addition_jit;1;100;32455;1505;10043
addition_jit;1;100;37325;1527;10043
addition_jit;1;100;33279;1535;10043
addition_jit;1;100;32192;1511;10043
addition_jit;1;100;32797;1519;10043
addition_jit;1;100;34154;1526;10043
addition_jit;1;100;30739;1504;10043
addition_jit;1;100;36627;1533;10043
addition_jit;1;100;34485;1527;10043
addition_jit;1;100;34360;1516;10043
addition_jit;1;100;33776;1535;10043
addition_jit;1;100;33113;1540;10043
addition_jit;1;100;30714;1529;10043
addition_jit;1;100;38191;1527;10043
addition_jit;1;100;34488;1534;10043
addition_jit;1;100;33421;1511;10043
addition_jit;1;1000;33793;1529;10043
addition_jit;1;1000;36218;1515;10043
addition_jit;1;1000;32892;1514;10043
addition_jit;1;1000;33844;1509;10043
addition_jit;1;1000;35145;1542;10043
addition_jit;1;1000;33090;1521;10043
addition_jit;1;1000;34025;1534;10043
addition_jit;1;1000;32009;1516;10043
addition_jit;1;1000;34424;1526;10043
addition_jit;1;1000;35622;1533;10043
addition_jit;1;1000;34751;1534;10043
addition_jit;1;1000;34600;1542;10043
addition_jit;1;1000;37466;1541;10043
addition_jit;1;1000;36227;1564;10044
addition_jit;1;1000;33743;1514;10043
addition_jit;1;1000;36497;1526;10043
addition_jit;1;1000;34743;1519;10043
addition_jit;1;1000;32971;1496;10043
addition_jit;1;1000;35116;1541;10043
addition_jit;1;1000;33392;1528;10043
addition_jit;1;10000;31358;1513;10043
addition_jit;1;10000;31493;1544;10043
addition_jit;1;10000;35860;1520;10043
addition_jit;1;10000;33490;1494;10043
addition_jit;1;10000;32270;1506;10043
addition_jit;1;10000;37731;1509;10043
addition_jit;1;10000;31881;1524;10043
addition_jit;1;10000;37195;1535;10043
addition_jit;1;10000;32860;1528;10043
addition_jit;1;10000;32509;1526;10043
addition_jit;1;10000;31641;1515;10043
addition_jit;1;10000;36686;1512;10043
addition_jit;1;10000;31848;1523;10043
addition_jit;1;10000;35557;1519;10043
addition_jit;1;10000;35622;1551;10043
addition_jit;1;10000;33517;1532;10043
addition_jit;1;10000;36334;1543;10043
addition_jit;1;10000;31676;1520;10043
addition_jit;1;10000;35354;1534;10043
addition_jit;1;10000;35554;1526;10043
addition_jit;1;100000;37256;1525;10043
addition_jit;1;100000;31067;1506;10043
addition_jit;1;100000;35031;1528;10043
addition_jit;1;100000;33676;1513;10043
addition_jit;1;100000;33036;1517;10043
addition_jit;1;100000;33571;1519;10043
addition_jit;1;100000;35098;1516;10043
addition_jit;1;100000;32842;1541;10043
addition_jit;1;100000;32433;1539;10043
addition_jit;1;100000;35469;1528;10043
addition_jit;1;100000;33678;1542;10043
addition_jit;1;100000;35198;1537;10043
addition_jit;1;100000;34191;1526;10043
addition_jit;1;100000;33179;1531;10043
addition_jit;1;100000;34765;1524;10043
addition_jit;1;100000;33930;1538;10043
addition_jit;1;100000;31808;1506;10043
addition_jit;1;100000;36855;1516;10043
addition_jit;1;100000;34801;1521;10043
addition_jit;1;100000;30164;1509;10043
addition_jit;2;10;33108;1522;10080
addition_jit;2;10;32540;1532;10080
addition_jit;2;10;33554;1511;10080
addition_jit;2;10;34762;1557;10080
addition_jit;2;10;34847;1516;10080
addition_jit;2;10;34773;1521;10080
addition_jit;2;10;35871;1537;10080
addition_jit;2;10;36897;1536;10080
addition_jit;2;10;33088;1517;10080
addition_jit;2;10;34016;1521;10080
addition_jit;2;10;34238;1535;10080
addition_jit;2;10;34231;1528;10080
addition_jit;2;10;35229;1513;10080
addition_jit;2;10;35160;1540;10080
addition_jit;2;10;34848;1515;10080
addition_jit;2;10;34611;1536;10080
addition_jit;2;10;34326;1513;10080
addition_jit;2;10;32419;1518;10080
addition_jit;2;10;34338;1535;10080
addition_jit;2;10;33908;1497;10080
addition_jit;2;20;32681;1522;10086
addition_jit;2;20;35723;1538;10086
addition_jit;2;20;36333;1523;10086
addition_jit;2;20;31077;1516;10086
addition_jit;2;20;34389;1522;10086
addition_jit;2;20;35018;1509;10086
addition_jit;2;20;32498;1534;10086
addition_jit;2;20;35873;1529;10086
addition_jit;2;20;34116;1533;10086
addition_jit;2;20;32088;1503;10086
addition_jit;2;20;34029;1503;10086
addition_jit;2;20;35852;1540;10086
addition_jit;2;20;37157;1515;10086
addition_jit;2;20;35780;1537;10086
addition_jit;2;20;35045;1521;10086
addition_jit;2;20;32381;1508;10086
addition_jit;2;20;35413;1538;10086
addition_jit;2;20;35605;1535;10086
addition_jit;2;20;34434;1521;10086
addition_jit;2;20;34033;1525;10098
addition_jit;2;50;35818;1537;10090
addition_jit;2;50;31766;1515;10090
addition_jit;2;50;34336;1530;10090
addition_jit;2;50;34765;1505;10090
addition_jit;2;50;32245;1508;10090
addition_jit;2;50;35340;1529;10090
addition_jit;2;50;34217;1513;10090
addition_jit;2;50;32309;1522;10090
addition_jit;2;50;34598;1512;10090
addition_jit;2;50;34998;1519;10090
addition_jit;2;50;35712;1534;10090
addition_jit;2;50;34107;1532;10090
addition_jit;2;50;35561;1528;10090
addition_jit;2;50;32663;1510;10090
addition_jit;2;50;34516;1552;10090
addition_jit;2;50;34152;1536;10090
addition_jit;2;50;34429;1529;10090
addition_jit;2;50;35736;1522;10090
addition_jit;2;50;33544;1522;10090
addition_jit;2;50;32758;1506;10090
addition_jit;2;100;33479;1540;10106
addition_jit;2;100;34140;1525;10106
addition_jit;2;100;32511;1528;10106
addition_jit;2;100;35642;1544;10106
addition_jit;2;100;33423;1514;10106
addition_jit;2;100;33050;1524;10106
addition_jit;2;100;35927;1540;10106
addition_jit;2;100;34056;1542;10106
addition_jit;2;100;35244;1522;10106
addition_jit;2;100;33741;1534;10106
addition_jit;2;100;36067;1548;10106
addition_jit;2;100;31829;1525;10106
addition_jit;2;100;36227;1532;10106
addition_jit;2;100;36751;1540;10106
addition_jit;2;100;33327;1506;10106
addition_jit;2;100;33113;1539;10106
addition_jit;2;100;36361;1560;10106
addition_jit;2;100;31648;1509;10106
addition_jit;2;100;34069;1531;10106
addition_jit;2;100;34376;1530;10106
addition_jit;2;1000;33511;1512;10318
addition_jit;2;1000;33920;1501;10318
addition_jit;2;1000;35033;1524;10318
addition_jit;2;1000;30999;1499;10318
addition_jit;2;1000;34510;1514;10318
addition_jit;2;1000;35254;1517;10318
addition_jit;2;1000;35022;1536;10318
addition_jit;2;1000;34375;1548;10318
addition_jit;2;1000;35497;1522;10318
addition_jit;2;1000;33093;1510;10318
addition_jit;2;1000;37020;1540;10318
addition_jit;2;1000;36251;1525;10318
addition_jit;2;1000;33053;1504;10318
addition_jit;2;1000;33298;1525;10318
addition_jit;2;1000;34237;1528;10318
addition_jit;2;1000;30402;1503;10318
addition_jit;2;1000;35524;1533;10318
addition_jit;2;1000;33727;1515;10318
addition_jit;2;1000;31588;1518;10318
addition_jit;2;1000;37137;1550;10318
addition_jit;2;10000;35697;1514;12568
addition_jit;2;10000;31066;1493;12568
addition_jit;2;10000;36945;1557;12568
addition_jit;2;10000;35089;1500;12568
addition_jit;2;10000;34115;1517;12568
addition_jit;2;10000;37270;1536;12568
addition_jit;2;10000;34395;1526;12568
addition_jit;2;10000;33816;1535;12580
addition_jit;2;10000;35813;1520;12568
addition_jit;2;10000;36281;1527;12568
addition_jit;2;10000;34137;1520;12568
addition_jit;2;10000;35572;1513;12568
addition_jit;2;10000;33705;1510;12568
addition_jit;2;10000;32555;1527;12568
addition_jit;2;10000;36792;1527;12568
addition_jit;2;10000;35177;1505;12568
addition_jit;2;10000;32911;1518;12568
addition_jit;2;10000;35889;1546;12568
addition_jit;2;10000;35938;1530;12568
addition_jit;2;10000;33915;1501;12568
addition_jit;2;100000;47911;1533;35068
addition_jit;2;100000;47297;1532;35068
addition_jit;2;100000;44269;1525;35068
addition_jit;2;100000;46207;1515;35068
addition_jit;2;100000;45868;1536;35068
addition_jit;2;100000;46972;1511;35068
addition_jit;2;100000;45947;1526;35068
addition_jit;2;100000;47766;1536;35068
addition_jit;2;100000;44287;1527;35068
addition_jit;2;100000;48868;1522;35068
addition_jit;2;100000;44204;1515;35068
addition_jit;2;100000;46389;1524;35068
addition_jit;2;100000;46228;1527;35068
addition_jit;2;100000;45087;1519;35068
addition_jit;2;100000;44970;1516;35068
addition_jit;2;100000;49386;1510;35068
addition_jit;2;100000;46440;1511;35068
addition_jit;2;100000;47064;1506;35068
addition_jit;2;100000;46416;1507;35068
addition_jit;2;100000;50184;1516;35068
addition_jit;4;10;32097;1528;10080
addition_jit;4;10;33810;1525;10080
addition_jit;4;10;34626;1531;10080
addition_jit;4;10;33688;1524;10080
addition_jit;4;10;35500;1513;10080
addition_jit;4;10;34457;1532;10080
addition_jit;4;10;34313;1524;10080
addition_jit;4;10;34489;1520;10080
addition_jit;4;10;33620;1530;10080
addition_jit;4;10;30862;1504;10080
addition_jit;4;10;34302;1533;10080
addition_jit;4;10;35202;1545;10080
addition_jit;4;10;32304;1523;10080
addition_jit;4;10;34487;1531;10080
addition_jit;4;10;35313;1515;10080
addition_jit;4;10;33685;1521;10080
addition_jit;4;10;32616;1555;10080
addition_jit;4;10;34959;1538;10080
addition_jit;4;10;32974;1552;10080
addition_jit;4;10;34057;1516;10080
addition_jit;4;20;34438;1521;10086
addition_jit;4;20;31818;1520;10086
addition_jit;4;20;33916;1521;10086
addition_jit;4;20;35248;1531;10086
addition_jit;4;20;33307;1528;10086
addition_jit;4;20;35712;1525;10086
addition_jit;4;20;33431;1510;10086
addition_jit;4;20;31841;1519;10086
addition_jit;4;20;31289;1504;10086
addition_jit;4;20;38707;1552;10086
addition_jit;4;20;31311;1524;10086
addition_jit;4;20;34112;1532;10086
addition_jit;4;20;34950;1527;10086
addition_jit;4;20;32421;1525;10086
addition_jit;4;20;35575;1523;10086
addition_jit;4;20;34203;1510;10086
addition_jit;4;20;32731;1526;10086
addition_jit;4;20;34079;1513;10086
addition_jit;4;20;35527;1520;10086
addition_jit;4;20;34012;1547;10086
addition_jit;4;50;35843;1518;10090
addition_jit;4;50;33203;1507;10090
addition_jit;4;50;31754;1506;10090
addition_jit;4;50;35327;1497;10090
addition_jit;4;50;33260;1510;10090
addition_jit;4;50;31709;1521;10090
addition_jit;4;50;34579;1522;10090
addition_jit;4;50;33317;1528;10090
addition_jit;4;50;32911;1531;10090
addition_jit;4;50;33255;1521;10090
addition_jit;4;50;33755;1537;10090
addition_jit;4;50;33896;1530;10090
addition_jit;4;50;37072;1532;10090
addition_jit;4;50;35357;1506;10090
addition_jit;4;50;31668;1507;10090
addition_jit;4;50;33757;1512;10090
addition_jit;4;50;33799;1531;10090
addition_jit;4;50;32720;1523;10090
addition_jit;4;50;34963;1501;10090
addition_jit;4;50;34925;1536;10090
addition_jit;4;100;35135;1538;10106
addition_jit;4;100;35634;1549;10106
addition_jit;4;100;36142;1512;10106
addition_jit;4;100;31285;1528;10106
addition_jit;4;100;32583;1506;10106
addition_jit;4;100;35531;1542;10106
addition_jit;4;100;37112;1520;10106
addition_jit;4;100;32909;1516;10106
addition_jit;4;100;37043;1532;10106
addition_jit;4;100;31549;1522;10106
addition_jit;4;100;35076;1547;10106
addition_jit;4;100;34014;1536;10106
addition_jit;4;100;32715;1531;10106
addition_jit;4;100;35207;1540;10106
addition_jit;4;100;34614;1528;10106
addition_jit;4;100;33396;1530;10106
addition_jit;4;100;33928;1541;10106
addition_jit;4;100;32433;1516;10106
addition_jit;4;100;30999;1521;10106
addition_jit;4;100;35219;1526;10106
addition_jit;4;1000;36632;1529;10318
addition_jit;4;1000;32530;1534;10318
addition_jit;4;1000;34746;1548;10318
addition_jit;4;1000;35633;1534;10318
addition_jit;4;1000;31814;1516;10318
addition_jit;4;1000;34974;1518;10318
addition_jit;4;1000;36025;1526;10318
addition_jit;4;1000;31254;1524;10318
addition_jit;4;1000;35728;1535;10318
addition_jit;4;1000;35192;1521;10318
addition_jit;4;1000;32758;1517;10318
addition_jit;4;1000;33888;1511;10318
addition_jit;4;1000;35201;1529;10318
addition_jit;4;1000;35022;1538;10318
addition_jit;4;1000;34608;1528;10318
addition_jit;4;1000;33544;1517;10318
addition_jit;4;1000;33030;1520;10318
addition_jit;4;1000;36066;1526;10318
addition_jit;4;1000;33667;1516;10318
addition_jit;4;1000;31464;1501;10318
addition_jit;4;10000;36808;1530;12568
addition_jit;4;10000;34583;1518;12568
addition_jit;4;10000;33602;1516;12568
addition_jit;4;10000;36568;1519;12568
addition_jit;4;10000;33223;1517;12568
addition_jit;4;10000;32484;1506;12568
addition_jit;4;10000;34436;1515;12568
addition_jit;4;10000;36442;1522;12568
addition_jit;4;10000;35345;1522;12568
addition_jit;4;10000;35312;1540;12568
addition_jit;4;10000;36760;1550;12568
addition_jit;4;10000;33383;1521;12568
addition_jit;4;10000;35041;1539;12568
addition_jit;4;10000;35383;1537;12568
addition_jit;4;10000;34097;1527;12568
addition_jit;4;10000;37154;1512;12568
addition_jit;4;10000;36567;1526;12568
addition_jit;4;10000;32597;1505;12568
addition_jit;4;10000;36554;1544;12568
addition_jit;4;10000;37665;1546;12568
addition_jit;4;100000;45038;1518;35068
addition_jit;4;100000;48081;1518;35068
addition_jit;4;100000;47845;1530;35068
addition_jit;4;100000;45378;1526;35068
addition_jit;4;100000;48113;1552;35068
addition_jit;4;100000;45982;1506;35068
addition_jit;4;100000;45522;1531;35068
addition_jit;4;100000;48227;1545;35068
addition_jit;4;100000;48834;1545;35068
addition_jit;4;100000;45427;1529;35068
addition_jit;4;100000;46574;1527;35068
addition_jit;4;100000;47899;1524;35068
addition_jit;4;100000;43460;1519;35068
addition_jit;4;100000;47107;1517;35068
addition_jit;4;100000;47896;1536;35068
addition_jit;4;100000;43779;1512;35068
addition_jit;4;100000;47470;1530;35068
addition_jit;4;100000;47651;1515;35068
addition_jit;4;100000;42875;1528;35068
addition_jit;4;100000;48969;1538;35068
addition_jit;8;10;36083;1547;10080
addition_jit;8;10;31476;1512;10080
addition_jit;8;10;35892;1540;10080
addition_jit;8;10;33349;1528;10080
addition_jit;8;10;32731;1516;10080
addition_jit;8;10;37059;1540;10080
addition_jit;8;10;35827;1523;10080
addition_jit;8;10;30760;1515;10080
addition_jit;8;10;35045;1539;10080
addition_jit;8;10;34158;1534;10080
addition_jit;8;10;31777;1525;10080
addition_jit;8;10;34132;1534;10080
addition_jit;8;10;35051;1527;10080
addition_jit;8;10;32227;1511;10080
addition_jit;8;10;36467;1531;10080
addition_jit;8;10;32381;1496;10080
addition_jit;8;10;33177;1533;10080
addition_jit;8;10;35861;1557;10080
addition_jit;8;10;34794;1529;10080
addition_jit;8;10;35726;1510;10080
addition_jit;8;20;33640;1540;10086
addition_jit;8;20;34265;1541;10086
addition_jit;8;20;32380;1518;10086
addition_jit;8;20;34151;1528;10086
addition_jit;8;20;35621;1539;10086
addition_jit;8;20;32488;1515;10086
addition_jit;8;20;35058;1540;10086
addition_jit;8;20;36913;1550;10086
addition_jit;8;20;33666;1532;10086
addition_jit;8;20;33821;1520;10086
addition_jit;8;20;36862;1524;10086
addition_jit;8;20;35687;1532;10086
addition_jit;8;20;33525;1527;10086
addition_jit;8;20;34890;1533;10086
addition_jit;8;20;33282;1516;10086
addition_jit;8;20;34178;1514;10086
addition_jit;8;20;34588;1516;10086
addition_jit;8;20;32447;1533;10086
addition_jit;8;20;35042;1525;10086
addition_jit;8;20;34602;1566;10086
addition_jit;8;50;33771;1537;10090
addition_jit;8;50;34138;1524;10090
addition_jit;8;50;34985;1523;10090
addition_jit;8;50;35347;1522;10090
addition_jit;8;50;35518;1537;10090
addition_jit;8;50;33538;1536;10090
addition_jit;8;50;36913;1529;10090
addition_jit;8;50;34486;1542;10090
addition_jit;8;50;34764;1528;10090
addition_jit;8;50;35674;1531;10090
addition_jit;8;50;35878;1541;10090
addition_jit;8;50;35306;1521;10090
addition_jit;8;50;35892;1551;10090
addition_jit;8;50;33293;1504;10090
addition_jit;8;50;35050;1535;10090
addition_jit;8;50;32380;1519;10090
addition_jit;8;50;35267;1525;10090
addition_jit;8;50;33360;1520;10090
addition_jit;8;50;34285;1540;10090
addition_jit;8;50;35158;1524;10090
addition_jit;8;100;33961;1543;10106
addition_jit;8;100;34345;1517;10106
addition_jit;8;100;35869;1533;10106
addition_jit;8;100;35007;1531;10106
addition_jit;8;100;31403;1538;10106
addition_jit;8;100;33995;1515;10106
addition_jit;8;100;35114;1503;10106
addition_jit;8;100;33153;1538;10106
addition_jit;8;100;33290;1529;10106
addition_jit;8;100;33418;1549;10106
addition_jit;8;100;32052;1502;10106
addition_jit;8;100;36476;1520;10106
addition_jit;8;100;33323;1525;10106
addition_jit;8;100;34087;1513;10106
addition_jit;8;100;35385;1528;10106
addition_jit;8;100;34564;1524;10106
addition_jit;8;100;33312;1527;10106
addition_jit;8;100;33959;1552;10106
addition_jit;8;100;35694;1517;10106
addition_jit;8;100;34316;1518;10106
addition_jit;8;1000;33540;1507;10318
addition_jit;8;1000;33942;1532;10318
addition_jit;8;1000;32569;1531;10318
addition_jit;8;1000;33694;1528;10318
addition_jit;8;1000;35498;1520;10318
addition_jit;8;1000;33332;1510;10318
addition_jit;8;1000;32428;1514;10318
addition_jit;8;1000;34083;1534;10318
addition_jit;8;1000;33474;1529;10318
addition_jit;8;1000;34134;1533;10318
addition_jit;8;1000;35480;1529;10318
addition_jit;8;1000;33220;1546;10318
addition_jit;8;1000;34409;1511;10318
addition_jit;8;1000;33734;1522;10318
addition_jit;8;1000;32720;1521;10318
addition_jit;8;1000;34549;1528;10318
addition_jit;8;1000;34042;1522;10318
addition_jit;8;1000;34107;1541;10318
addition_jit;8;1000;34676;1529;10318
addition_jit;8;1000;33784;1509;10318
addition_jit;8;10000;33597;1510;12568
addition_jit;8;10000;34323;1545;12568
addition_jit;8;10000;34826;1513;12568
addition_jit;8;10000;35101;1511;12568
addition_jit;8;10000;36127;1531;12568
addition_jit;8;10000;36138;1515;12568
addition_jit;8;10000;36204;1526;12568
addition_jit;8;10000;35491;1525;12568
addition_jit;8;10000;36781;1528;12568
addition_jit;8;10000;33364;1521;12568
addition_jit;8;10000;37831;1540;12568
addition_jit;8;10000;35010;1513;12568
addition_jit;8;10000;33541;1521;12568
addition_jit;8;10000;35617;1531;12568
addition_jit;8;10000;34735;1519;12568
addition_jit;8;10000;34780;1528;12568
addition_jit;8;10000;37466;1550;12568
addition_jit;8;10000;36007;1526;12568
addition_jit;8;10000;32491;1520;12568
addition_jit;8;10000;35661;1513;12568
addition_jit;8;100000;48175;1534;35068
addition_jit;8;100000;46397;1512;35068
addition_jit;8;100000;48016;1517;35068
addition_jit;8;100000;46719;1527;35068
addition_jit;8;100000;48074;1521;35068
addition_jit;8;100000;45604;1541;35068
addition_jit;8;100000;47431;1533;35068
addition_jit;8;100000;45428;1516;35068
addition_jit;8;100000;45967;1523;35068
addition_jit;8;100000;48475;1523;35068
addition_jit;8;100000;45422;1508;35068
addition_jit;8;100000;47176;1535;35068
addition_jit;8;100000;46368;1542;35068
addition_jit;8;100000;45454;1521;35068
addition_jit;8;100000;46833;1543;35068
addition_jit;8;100000;47143;1529;35068
addition_jit;8;100000;45853;1514;35068
addition_jit;8;100000;47622;1537;35068
addition_jit;8;100000;45075;1514;35068
addition_jit;8;100000;47269;1537;35068
addition_jit;10;10;31335;1498;10080
addition_jit;10;10;34108;1536;10080
addition_jit;10;10;37006;1526;10080
addition_jit;10;10;34711;1532;10080
addition_jit;10;10;33604;1518;10080
addition_jit;10;10;31808;1518;10080
addition_jit;10;10;34884;1541;10080
addition_jit;10;10;32896;1512;10080
addition_jit;10;10;32751;1536;10080
addition_jit;10;10;36729;1528;10080
addition_jit;10;10;35125;1544;10080
addition_jit;10;10;33867;1515;10080
addition_jit;10;10;35502;1524;10080
addition_jit;10;10;34514;1518;10080
addition_jit;10;10;31734;1550;10080
addition_jit;10;10;35426;1510;10080
addition_jit;10;10;35118;1531;10080
addition_jit;10;10;32888;1531;10080
addition_jit;10;10;36824;1561;10081
addition_jit;10;10;35077;1534;10080
addition_jit;10;20;31429;1501;10086
addition_jit;10;20;36838;1526;10086
addition_jit;10;20;35967;1531;10086
addition_jit;10;20;32624;1536;10086
addition_jit;10;20;35017;1543;10086
addition_jit;10;20;34439;1542;10086
addition_jit;10;20;30532;1515;10086
addition_jit;10;20;33704;1532;10086
addition_jit;10;20;33737;1540;10086
addition_jit;10;20;33760;1540;10086
addition_jit;10;20;32524;1499;10086
addition_jit;10;20;34138;1519;10086
